"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"126","0.115455919773929","0.616399999999971","0.885740808888889","0.116047074847305","0.585200000000001","0.87560208","tree","Correlation"
"127","3.0523170189009e-05","0.0189333333333333","0.509714808888885","3.04898003741335e-05","0.0328","0.48920544","lasso","Correlation"
"128","0.172504485333333","0.999999999999929","1","0.1136065008","0.605199999999999","0.9033584","rf","Correlation"
"129","0.00110326850713947","0.056133333333333","0.534798097777778","0.00110139701567224","0.0288","0.492637920000001","lr","Control"
"130","0.00784685900175202","0.137333333333334","0.593056142222222","0.00842205891139607","0.0192","0.50291552","tree","Control"
"131","7.79834800027096e-05","0.0315999999999999","0.514102079999999","7.96646018856346e-05","0.0212","0.495849920000001","lasso","Control"
"132","0.100789961333333","0.999999999999929","1","0.0043931144","0.032","0.5090896","rf","Control"
"133","0.0264701898558942","0.428266666666659","0.708699111111112","0.0268394711085677","0.427600000000008","0.702681919999998","lr","All"
"134","0.217788793245522","0.924399999999937","0.984170746666666","0.216515279182681","0.852799999999971","0.95749168","tree","All"
"135","0.0147351782264135","0.369466666666665","0.640610684444441","0.0150102569826253","0.395600000000007","0.64959168","lasso","All"
"136","0.221753890666667","0.999999999999929","1","0.1901868096","0.942399999999961","0.995172640000001","rf","All"
"137","0.218663931773942","0.916399999999938","0.992785155555479","0.219626470196136","0.909599999999965","0.991214399999983","lr","Mean"
"138","0.220710642682747","0.929199999999937","0.987867431111111","0.219311666941226","0.872799999999969","0.9726548","tree","Mean"
"139","0.215814534128608","0.912266666666605","0.992211342222164","0.216392261873945","0.917199999999964","0.99268303999999","lasso","Mean"
"140","0.222355769066667","0.999999999999929","1","0.1982218584","0.910799999999965","0.99036424","rf","Mean"
"141","0.125672784251509","0.600399999999973","0.90477594666665","0.126676456236687","0.605999999999999","0.905908159999998","lr","Correlation"
"142","0.161392454938087","0.770266666666621","0.945278853333334","0.162322805965009","0.525200000000007","0.84984456","tree","Correlation"
"143","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Correlation"
"144","0.168928528533333","0.999999999999929","1","0.1120422984","0.598799999999999","0.900699359999999","rf","Correlation"
"145","0.00101119650195015","0.0511999999999997","0.533722666666668","0.00100149719388925","0.0184","0.49415664","lr","Control"
"146","0","4.55364912443912e-18","0.5","0","1.48535697630514e-17","0.5","tree","Control"
